id,label,tweet,,,
tw:880885203157344256,0,"The WPS agenda and the ‘Refugee crisis', Aiko Holvikivi and Audrey Reeves (6/2017) https://t.co/IiDvqf9F6K",,,
tw:880886746556370944,0,How tf do u invade ur own country? https://t.co/BFT1pj6UrS,,,
tw:880917606886244352,1,"@Anon_Emy Apart from War, the main reason for the economic migrants that drown in the Med is the EU's ""Common Agric… https://t.co/QweYVYfDoi",,,
tw:881099619459006464,1,60 migrants drown after Italy-bound boat capsize https://t.co/ntxweMxwcJ,,,
tw:881175476408131586,1,#Rohingya #MustakAhmed was shot to dead by #MyanmarNavy while fishing at #NaffRiver @KofiAnnan @YangheeLeeSKKU @hrw… https://t.co/jgO4FTJFc0,,,
tw:881206317079080961,0,#SonnyBillWilliams sparks criticism after tweeting pictures of dead refugee #SonnyBillWilliams… https://t.co/hQUN5VjZgb,,,
tw:881492334784991232,0,"@David_Cameron Burning of Syrian refugee camps in Lebanon, death to Israel 😓😓😓

ألقِ نظرة على تغريدة @MousaAlomar: https://t.co/WKg2N5j0R3",,,
tw:881601200205864960,0,"A rando writes. Where facilitate the invasion means not turn the boats back, while migrants drown in their thousands https://t.co/cZX2DVNUN7",,,
tw:881668749220343812,1,Dozens of migrants drown off coast of Costa del Sol as rescuers fear Mediterranean asylum… https://t.co/aqsMvG1Z3y https://t.co/Ir3TqRKqwT,,,
tw:881672949228609536,0,The Lebanese army invade kessa la emak ya ebn el a7be https://t.co/7jULrh9xX3,,,
tw:881675184524017664,0,"Buscan contactar a familiares de ahogado en el río Bravo,  originario de de Melchor Ocampo, Oaxaca https://t.co/81nWlF7CKR",,,
tw:881729160325939200,0,"In Australia water is wasted on lengthy showers &amp; concrete paths.
Millions in Africa are dying. What are we doing t… https://t.co/vyHNS7VOTd",,,
tw:881784295303639041,1,".@RedCrossLebanon on yesterday's refugee camp fire in Bekaa: 1 dead, 6 wounded, 700 displaced. 102 families are aff… https://t.co/0YnwBOp5Nq",,,
tw:881794202610388992,0,"Italy wants other EU ports to take these illegal migrants. No, return them to Libya. They are not refugees. https://t.co/u9bqEmeYK6",,,
tw:881811373990313984,1,69 #migrantes muertos este año en el Mediterraneo español frente a las playas llenas d turistas  https://t.co/wCUj3o7R0R,,,
tw:881838470351777792,0,I can't believe people seriously suggest blowing io families of refugee boats but cry like bitches seeing one dead kid on a beach. Fuck you.,,,
tw:881844949486120961,0,Children dying in drought-ravaged Somaliland https://t.co/i2cQk75f5y via @ABCNews,,,
tw:881879671314534400,0,10 month old #CharlieGard and his family should apply for refugee status in the US before the EU government carries… https://t.co/unUm2Ath0S,,,
tw:881882986148372480,0,"""We think the price is worth it.""
Madeleine Albright, when she was asked if the Iraq sanctions were worth the price… https://t.co/qVY4AtGWEv",,,
tw:881929567509794816,0,#Trump SENDS HIS PLANE TO UK TO SAVE #CharlieGard https://t.co/ZLL2Aegh8T,,,
tw:881934893692977154,0,Bring him over here FAST!!! https://t.co/WfQsatCamC,,,
tw:881935227039371266,0,@StefanMolyneux @Cernovich Trump's offer interferes with their death culture. Now if the baby was a Muslim migrant he'd be here yesterday.,,,
tw:881938632692682752,0,Both examples show compassion. Not prolonging suffering in terminal illness is compassionate. https://t.co/V7uql3gD2m,,,
tw:881982651489370113,1,"Dozens of migrants drown off Costa del Sol beaches! - https://t.co/qt9KnIhLGk
Follow @BritainFirst https://t.co/YhvwR4pwYB",,,
tw:881994257975857152,0,Migrants would rather die than stay in Libya's slave marketst- EU should be ashamed | Opinion https://t.co/mPCSI0ARpH US AFRICOM based Libya,,,
tw:882016407348793344,0,@realDonaldTrump Bring #charlieguard here to the USA! https://t.co/0u8jHuCSBQ,,,
tw:882022159685734400,0,Let's good citizens begin taking their own Justice against corrupt politicians and systems. The pendulum will swing… https://t.co/EGEqHNkpP0,,,
tw:882057775366492160,1,Preliminary Report: The fire in Bar Elias Refugee Camp caused the death of one child and wounded 7 persons.… https://t.co/Om7x8iu8gV,,,
tw:882068330642759680,0,#CharlieGard #FreeCharlieGard #FreeCharlieGard @Pontifex https://t.co/ogDlxhmugE,,,
tw:882078354505183232,0,"Another case of extreme backwards thinking. Save unknown,  unvetted outsiders while destroying your own-The Ones yo… https://t.co/lB4QRTRllz",,,
tw:882081127229526017,0,Socialized medicine is Rationed! #DeathPanels are real. https://t.co/20JKfIGgCI,,,
tw:902424910269636608,0,"RT @ACLU: An entire paper trail for a system rife with abuse, including sexual assault and death, is at stake. https://t.co/2QIw0izlfX",,,
tw:902425846325137408,1,RT @doamuslims: #Burma - Two #Rohingya Muslim children shot dead by #Myanmar army as they try to flee their village. https://t.co/Jvp9dfibTK,,,
tw:902426440951504896,0,This is madness https://t.co/9FewWOaiDW,,,
tw:902426736092119041,1,"RT @mdskar: [between age 10 to 90]
- The #Rohingya dead bodies taken away to their Battallion Base at #ChinThama village after the summary…",,,
tw:902426833639153664,0,"RT @Sathnam: Actual nightmare. Review via @HelenRumbelow @TheTimesBooks 

https://t.co/xUT3M8RWek https://t.co/kwa2w8p4Cq",,,
tw:902431420949426176,0,RT @kwilli1046: Canadian girl bravely speaks out against #Syrian  #refugee  students sexually groping them &amp uttering death threats. https:…,,,
tw:902438470282391553,1,"@smk_anand @thewire_in @KirenRijiju Just like the pic of the dead child on the beach in Europe, they're using pics… https://t.co/eaLSeNbxbV",,,
tw:902451136774451200,0,RT @AkshayaSays: Horrible reports coming from Rohingya activists in #Myanmar #Maungdaw https://t.co/jFDE36oBnh,,,
tw:902453719475904512,0,RT @OneCreatorOnly: 😢😢😢😢😢😢 https://t.co/VVpwAGSoPH,,,
tw:902456050204499968,1,"RT @shafiur: #Rohingya family from Thami, Buthidaung. 1 daughter gang raped.  Son in law killed. One child dead in torched home.… ",,,
tw:902470258031599617,1,"More than 100 #rohingya dead, thousands displaced. ASEAN, UN Security Council quiet. But we can register our protes… https://t.co/2Za4iX9x7c",,,
tw:902487777983516672,0,"When 1 sees these headlines, 1 must remember that no death statistics (&amp; no unofficial-prison stats) exist for what… https://t.co/FPRhEimj5y",,,
tw:902495943328759810,0,"Remember all the money governments give away is YOUR money. They tax you to death, then they destroy your quality o… https://t.co/Qys6wJMkU9",,,
tw:902513335232585728,1,"An escalating crackdown against Myanmar's Rohingya minority has left at least 100 people dead, officials say https://t.co/dlFIfUU2K7",,,
tw:902514825636524032,0,This is how genocide begins https://t.co/XUxvNVrVFW,,,
tw:902515240893640704,0,@HillaryHoosiers @maggieNYT Your hero HRC interfered in sovereign nations to poison groundwater &amp wished violent de… https://t.co/PRjGXkiBZf,wished violent de… https://t.co/PRjGXkiBZf,,
tw:902516025995837440,1,"RT @mir_sidiquee: #Rohingya cvlian shot dead by #Myanmar #Army in #N_Rakhine
#SaveRohingya #StandUpForRohingya
@matthewfsmith… ",,,
tw:902523728235438081,0,"RT @JamilaHanan: There's no 'flare up' of violence. This is a carefully organised, premeditated pogrom to ethically cleanse the… ",,,
tw:902524513648345088,1,"Note: death of 9 #migrants reported by locals of #Al_Khums city E/Tripoli, 2d ago, around 110 rescued, no official… https://t.co/MQtEDbIlGv",,,
tw:902538576159588352,0,ICE pushing to destroy immigration documents showing human rights violations including rape and death #NoBanNoWall https://t.co/xN4VDHjebU,,,
tw:902541986682560512,0,This👇🏻 https://t.co/GddT7i1nhg,,,
tw:902542562161983489,0,Thread https://t.co/5K3t1YN8FL,,,
tw:902545230720884737,0,Bye i bet they are missing you already ...Not https://t.co/dPtBxzbAJm,,,
tw:902547436807241729,0,Interesting that- strictly historically speaking- there is yet another correlation between the current administrati… https://t.co/lDpXNVcRB4,,,
tw:902549858682155010,0,"Ignoring 1 million people Is a shame dear main stream media &amp; so called peace maker @UN 

Why Bangladesh is not tak… https://t.co/e4JgERHpXv",,,
tw:902550110483173376,1,"RT @Qamrulbd1: @MOI_QatarEn UN is Dead for Rohingyas. Stand beside Rohingya Muslims, #Stop_Rohingya_Genocide. #Save Rohingya Musli… ",,,
tw:902551954420879360,0,"Seeing posts by Rohingya friends on facebook losing contact with family and friends in Rakhine, not knowing if they are alive or dead.",,,
tw:902556750628474882,0,Samim Bigzad: UK Government's attempt to deport Afghan asylum seeker fails after pilot refuses to take off https://t.co/LjnxlIfuIO,,,
tw:902558326415818752,0,Thanks @lizziedearden @Independent for this update on Samim Bigzad's case. https://t.co/VGmGSXFbKj #SamimBigzad #AsylumSeekers,,,
tw:902558780411535360,0,"The deportation of an Afghan man refused asylum in UK has failed, after the pilot of the plane refused to take off. https://t.co/VHg29e8qFf",,,
tw:902560492627124225,0,Attempt to deport Afghan asylum seeker threatened with beheading fails after pilot refuses to take off https://t.co/p92dA5MVfs,,,
tw:902563265515061249,0,Lovely piece by @lizziedearden just up on @Independent about the failed attempt to deport Samim Bigzad https://t.co/JRO6H9DH44 #savesamim,,,
tw:902571147853791233,0,Deportation attempt fails after pilot refuses to take off: https://t.co/WqaB2SIMqv,,,
tw:902577199794069509,0,Turkish Airways pilot refused to fly back asylum-seeker. https://t.co/hrPY8tF2oG,,,
tw:902581945699328000,0,UK Government's attempt to deport #Afghan asylum seeker fails after a THY pilot refuses to take off… https://t.co/tulpnvXajM,,,
tw:902582363493990400,0,Hero  https://t.co/DAWeU4TFmL,,,
tw:902584407227322368,0,This is fantastic. Fair play to this pilot. https://t.co/t6laqeSqjP,,,
tw:902588593063043076,0,Samim Bigzad: #UK Government's attempt to deport Afghan asylum seeker fails after pilot ... https://t.co/MuPfH3CnJ5… https://t.co/lnR3BHyA43,,,
tw:902589057619955714,0,People power 💪 https://t.co/HQdiSgaTDx,,,
tw:902590866807824384,0,Where BLM's acknowledgement at doe? https://t.co/TCc8IPXyVD,,,
tw:902592052059394048,0,Check.every migrant n https://t.co/CPH8UVOemt.n mosques https://t.co/FpdMjzmiwv,,,
tw:902598213751865344,0,Attempt to deport asylum seeker threatened with beheading fails after passengers plea &amp pilot refuses to take off https://t.co/7rjKQ88Rhk,pilot refuses to take off https://t.co/7rjKQ88Rhk,,
tw:902600741814239233,0,Samim Bigzad: Britain's attempt to deport Afghan refugee fails after passengers protest and pilot refuses take off.  https://t.co/K1AqpKXE6e,,,
tw:902601326080790528,0,And the authorities WON'T BELIEVE  HER or will DISREGARD! https://t.co/DX1Ik9aBA7,,,
tw:902601483434283008,0,"Samim Bigzad: attempt to deport Afghan ""asylum"" seeker fails. This man should be deported by another airline. https://t.co/AcdTAoOvx1",,,
tw:902602325629562880,0,USA: _Do not accept this or anything like it_.  ICE is trying to destroy records of abuse of and deaths of people h… https://t.co/5O4tBm1yll,,,
tw:902602701661450240,0,"UK govts attempt 2deport Afghan asylum seeker threatened by Taliban fails after pilot refuses to take off
https://t.co/hOVfhQPm6y",,,
tw:902602999113056256,0,This is part of our history too. https://t.co/72BpOrqJ0O,,,
tw:902604227742236673,0,Turkish Airlines pilot refused to fly plane to deport Afghan asylum seeker. https://t.co/i8Rwwwqmrb,,,
tw:902604314211954688,0,"ICE Plans to Start Destroying Records of Immigrant Abuse, Including Sexual Assault and Deaths in Custody' https://t.co/BHQWUjkxit",,,
tw:902612450708742144,0,"Excellent!
https://t.co/Dhp5mR4L2i",,,
tw:902615829153505282,0,Attempt to deport Afghan #asylumseeker fails after pilot refuses to take off/ Thank you to the #pilot &amp activists. https://t.co/OPY1TXTJkE,activists. https://t.co/OPY1TXTJkE,,
tw:902618106232803328,0,"RT @LisaMoorish: That's 10,000 CHILDREN MISSING. Feel free to scroll past this tweet. My god https://t.co/fg63z49vHy",,,
tw:902623567061417984,0,This is wild https://t.co/ePIBPHvZPc,,,
tw:902625825907990531,0,"Hero pilot &amp; passengers. Compassion in action.

Deportation fails after pilot refuses 

#BeTheChange
https://t.co/W9hNrivwug",,,
tw:902628847891439624,0,Ordinary citizens can take a stand against injustice and make a difference as this story shoes https://t.co/vGjNTdrwEC,,,
tw:902635121588744192,0,Whoop! https://t.co/4y2jrMrMTK,,,
tw:902635632744390656,0,This has made my day! 😀 https://t.co/ExlqoKAUou,,,
tw:902636009053138946,0,UK: Attempt to deport Afghan asylum seeker failed when the pilot refused to take off when he found out https://t.co/SIO9ilF9TC #refugees,,,
tw:902640087258812417,0,Nameless hero: Attempt to deport Afghan asylum seeker threatened w/beheading fails after pilot refuses to take off https://t.co/bdrjGG0OEo,,,
tw:902644877749608448,0,"Wow!
Attempt to deport Afghan asylum seeker threatened by Taliban fails,
when pilot refuses to take off!
#Justice
https://t.co/JSdeFDA7xS",,,
tw:902645650009051137,0,cool https://t.co/8EV2G5DS6H,,,
tw:902648909834719232,0,#AungSanSuuKyi #RohingyaGenocide @UN @UNPeacekeeping #Burma @AlArabiya_Eng @Arab_News @PalestineSocial https://t.co/HKfCyz57t4,,,
tw:902653022110715919,0,"Samim Bigzad: UK Gov, attempt 2 deport Afghan asylum seeker fails after pilot refuses 2 take off The Independent👍 https://t.co/MKJVgafElC",,,
tw:902655605000867854,0,"If you are on a plane where someone is being deported, always remember that making a fuss can save a life https://t.co/p7BdpgWhfc",,,
tw:902655952121466880,0,"Wow. Activists alerted passengers, passengers alerted pilot, pilot refused to fly with asylum-seeker slated for dep… https://t.co/itq8Gwf3wr",,,
tw:902656979105173504,0,This is an amazing story. https://t.co/rgCMKCSNQS,,,
tw:902658706013249536,0,pilot sweetie you're doing amazing https://t.co/un8grBs1L0,,,
tw:902659518567505920,0,"People organised.

Attempt to deport Afghan asylum seeker threatened fails after pilot refuses to take off https://t.co/3mBdBQM8Fs",,,
tw:902660153480273920,0,"If you suspect someone being deported is on your flight, please kick up a fuss. Don’t let that plane leave.
https://t.co/iBj5bmull2",,,
tw:902660362293493760,0,....What? https://t.co/LanMITdzia,,,
tw:902660669727637504,0,"Pilot refuses to take off after learning that an Afghan asylum-seeker was on board, and being deported. https://t.co/UNo4yqQyWg",,,
tw:902663406909403136,0,An AMAZING story!Activists inform tourists boarding a commercial flight that an asylum seeker was being deported. T… https://t.co/UsboagIx8h,,,
tw:902668676016422912,0,Another Afghan runaway successfully forced his way into the West as a 'refugee' when he should be fighting Taliban.  https://t.co/hFoNeJ79pF,,,
tw:902669997503160320,0,"Bless you, brave pilot, whoever you are. https://t.co/6w9JIKiyPB",,,
tw:902677849265414145,0,UK Govt's attempt to deport asylum seeker fails after activists alert passengers who alert pilot who refuses to fly https://t.co/De9YcyVuIK,,,
tw:902685346722406405,0,This pilot is a heroe. https://t.co/Lha1Gud8kJ,,,
tw:902698876901122048,1,RT @AP: BREAKING: Myanmar government says 71 dead in series of attacks by Rohingya militants in troubled Rakhine state.,,,
tw:902703417704947713,0,"Deportation of Afghan a/seeker threatened with beheading fails
Pilot refuses to leave https://t.co/ZlqCO6ea9N Dutton would fly plane himself",,,
tw:902703854709612544,0,This is incredible. https://t.co/9DGhZHavkY,,,
tw:902722438588456961,0,Pilot refuses to deport asylum-seeker. https://t.co/4TBBr81mwp,,,
tw:902724210950332416,0,"#Fukushima #GeoEngineering
.@ENENews 1/7/14
➖➖➖
First ever? Dead Siamese Baby #Whales on West Coast
https://t.co/sNaLrEvUVe",,,
tw:902725958737813504,0,"The power of saying ""No"": Pilot refuses to deport asylum-seeker. https://t.co/4TBBr81mwp",,,
tw:902732328291647488,0,This is really something. https://t.co/OLAxRjglUh,,,
tw:902738233955454978,0,Can we do this here? https://t.co/RzikqgxgiV,,,
tw:902742487835566081,0,"""deportation of young #Afghan man refused #asylum by #British gov't dramatically stayed after pilot of plane refuse… https://t.co/L05fmmJp38",,,
tw:902748899735109633,0,🔞🔞 #Rohingya https://t.co/MmsuYBlJB9,,,
tw:902764981845991424,1,4 Rohingyas die as boat capsizes in Naf river  Four Rohingya refugees die after a boat carrying the migrants fleei… https://t.co/MXDa13zuXe,,,
tw:902766943031177216,0,"#rohingya is the new palestinian. latest #SJW cause. meanwhile real rohingya riot in myanmar, massacre hindus, atta… https://t.co/T9yAagBnOw",,,
tw:902769497848864769,1,"O çok beğendikleri, sığındıkları batı medyası... kendilerine benziyor. https://t.co/GZvjveSy0P",,,
tw:902775513051168770,0,Samim Bigzad: UK Government's attempt to deport asylum seeker fails after @TurkishAirlines pilot refuses to take off https://t.co/Tx8ocHkK1a,,,
tw:902777715689848832,0,"@RSur_ @riddimboy @Bhavadasanunni @ShashiTharoor Here is A Very-Recent RESULT of - How ""Peacefuls"" #Rohingyas Are C… https://t.co/7G4YKAjfK6",,,
tw:902777823588487168,0,Home office thwarted by hero Turkish airlines pilot. https://t.co/qlOFv5PA4U,,,
tw:902779178621292544,0,"After passengers protest, pilot refuses to fly asylum-seeker back to troubled homeland https://t.co/WTeSCoSRdy",,,
tw:902780828488523776,1,@DustinGiebel Or the death of hundreds of Rohingya in Myanmar ...border threat in Bhutan ... so much more to be awa… https://t.co/Oz02RD5X7T,,,
tw:902787705062424578,1,Long &amp rare read from #Greece where many migrants die while looking for a safer life. #DayOfTheDisappeared https://t.co/x04aZ2mzef,rare read from #Greece where many migrants die while looking for a safer life. #DayOfTheDisappeared https://t.co/x04aZ2mzef,,
tw:902787734313435136,0,This is amazing. https://t.co/CQZjh86OwP,,,
tw:902791875786137600,0,That pilot is a hero. https://t.co/e0EV5gEWgq,,,
tw:902797325080383488,0,Samim's planned deportation on @TurkishAirlines flight was prevented by solidarity activists &amp passengers 💪 https://t.co/yc4iZtmn8n,passengers 💪 https://t.co/yc4iZtmn8n,,
tw:902798585279819776,0,"https://t.co/UZDWpiZ8gc
See what can be done if you choose humanity @Qantas @emirates @qatarairways 
#LetThemStay #StopDeportations",,,
tw:902801312093429760,0,Morocco - Potential unrest at Ceuta border following stampede death of porters. https://t.co/GUjZTd5ype,,,
tw:902802237839343616,0,"@odetteroulette Yes, you read it right: HRC interfered in sovereign nations' affairs to poison their groundwater &amp;… https://t.co/6wvMyGyCvv",,,
tw:902802641264226304,0,Another day another horror story about the UK #homeoffice that should shame us all  https://t.co/mRqNbsWe6n,,,
tw:902805456787296256,1,@Stauchhindu @HMOIndia @PMOIndia @adgpi @Antevasin10 Two #Rohingya Muslim children shot dead by #Myanmar army as th… https://t.co/WI9iApSn0C,,,
tw:902807571530104834,0,"hugely important--even ""just"" as passengers, we have power. always remember that: https://t.co/2jt8k6kNQy",,,
tw:902819111243313156,0,Deportation of Afghan asylum seeker threatened w/beheading fails - @Turkishairlines your pilot is a hero https://t.co/K8fNGB0YOU,,,
tw:902819459307589633,0,"On the other hand, good people exist: Deportation of Afghan threatened with beheading fails as pilot refuses to fly https://t.co/pDCHToyk3D",,,
tw:902822988466278401,0,Campaigners went to the airport and asked passengers waiting for their flight to raise objections with the crew. https://t.co/RWejh9tj4e,,,
tw:902823098390589441,0,"Pilot, you're doing amazing sweetie https://t.co/sADJiRhayh",,,
tw:902823708691193856,0,Bravo 👏🏼  @TurkishAirlines https://t.co/TfsLqLdZhG,,,
tw:902829599708598272,0,Attempt to deport Afghan asylum seeker from UK fails after pilot refuses to take off https://t.co/abFmDzKbva,,,
tw:902831317318062080,0,6 members of Hindu family - including 3 children - shot dead by Rohingya Muslim Terrorists in Myanmar - https://t.co/F0UVv2Sd74,,,
tw:902832212898324480,0,These are the jihadi's who @ShashiTharoor wants to bring in https://t.co/Ze8ixAXIyY,,,
tw:902857319733534720,0,"You are more worried about Rohingyas who shd be taken in by BD as it is 1st country they cross, rather than doing j… https://t.co/mXdD6hgMWX",,,
tw:902862863160680448,0,#SaveRohingyaSaveHumanity https://t.co/BP3jijuQuA,,,
tw:902863474182602755,0,"The pilot refused to take off! ⁰

https://t.co/RFYdbtLd9o",,,
tw:902866913965072384,0,@ukhomeoffice tried to deport Afghan asylum seeker #SamimBigzad at risk of death from Taliban. Huge cheer for pilot who refused to fly him!,,,
tw:902867717237112834,0,"This is how stupid and/or vindictive gov't policies can be stopped. Experts: just say ""no""! https://t.co/hLbVJDP8uz",,,
tw:902875365315670017,0,@OnlineMagazin To expect illegal migrants without loyalty to their own country to fight and die to protect you and… https://t.co/j1nFJsU2oF,,,
tw:902878570799816705,0,Absolute hero. https://t.co/xM8jdIBH4w,,,
tw:902881782428831744,0,"For each unidentified missing migrant, there's a family that may never be able to grieve ➡️ https://t.co/pDGdm6BiGN… https://t.co/SozrK5bktN",,,
tw:902883035397443585,0,This is an amazing story!! Activism is beautiful https://t.co/1f8E1sKkCC,,,
tw:902887377399664644,0,"Respect to this pilot.  Absolute hero.
https://t.co/fzvz9qBYxp",,,
tw:902892744468598784,0,Better to be labelled an extremist than dead. https://t.co/3eOsKoKJhF,,,
tw:902897062814957569,0,"90 potential suicide bombers 'roaming' EU, arrived via migrant influx – police report https://t.co/N3lpTVOtd3",,,
tw:902899201100484608,0,Pilot's morals stronger than govts. Be that pilot https://t.co/d5gfCcqBVB,,,
tw:902905026431115264,0,"Huge well done to activists, passengers and the pilot! Attempt to deport Afghan asylum seeker  fails: https://t.co/UQaTFOXw3c",,,
tw:902910062099877888,0,The media used the death of one migrant to guilt trip Europeans into opening our doors to people that have killed h… https://t.co/iiGxl4obkI,,,
tw:902912637863940096,1,"Here is another TRUTH about #Rohingyas ...
32 dead in #Myanmar as Rohingyas Militants ambush border posts..
Anythin… https://t.co/LpCCy9OkvE",,,
tw:902918898579890176,0,"[EXPO] L’Encyclopédie des migrants, une histoire intime des migrations, à voir à la bibliothèque des Champs Libres… https://t.co/lkbBVJR0R8",,,
tw:902926388579192833,0,"Pilot refuses to take off after finding out asylum seeker on board is being deported

#Hero 

https://t.co/RFYdbu2OxY",,,
tw:902927909459038208,0,@KirenRijiju get #Rohingya s out of India https://t.co/B87QMIj5Yx,,,
tw:902937303504400384,0,"In the UK, attempt to deport Afghan asylum seeker was thwarted by pilot who refused to take part in a deportation. https://t.co/2yZcX1AvmN",,,
tw:902937778664726535,0,This pilot is a hero https://t.co/xU9EMPosyj,,,
tw:902939143856168960,1,Nigerian Man Jumps To His Death After He Was Asked To Leave The Refugee Camp In Italy (Watch Video) https://t.co/1BuKopt4jN,,,
tw:902939402954997761,1,Nigerian Man Jumps To His Death After He Was Asked To Leave The Refugee Camp In Italy… https://t.co/bpgtYySgum https://t.co/wH4ZbagQR1,,,
tw:902943905976643585,0,The pilot who refused to fly 👏🏾👏🏾👏🏾 https://t.co/29X9VgblCo,,,
tw:902944350279258112,0,I hope this pilot gets banned from entering UK airspace https://t.co/W5G3gECCYL,,,
tw:902957800560701447,0,An honourable pilot refused to take off after being informed one of his passengers was being deported to Afghanistan https://t.co/FVWRxbOWjX,,,
tw:902962039441772544,0,Can't even say it's unbelievable because it's @GOP after all. 👇🏼 https://t.co/MgijbmzCPB,,,
tw:902967841690750976,0,RT @libbycwatson: what a hero https://t.co/bYPnJ2MHFz,,,
tw:902970728961654784,1,"Torched villages, dead civilians, squalid refugee camps: Myanmar’s Rakhine state is caught in a cycle… https://t.co/JeDZg7y139 via @latimes",,,
tw:902973681584021507,0,Can't be stressed enough! https://t.co/NJit4e4KWD,,,
tw:902976683673665536,0,Rohingyas must be deported out from India https://t.co/fquRacKLVd,,,
tw:902987529296764928,1,VIDEO: Nigerian Escaping Bad Government At Home Jumps To His Death In Italy After He Was Asked To Leave The Refugee… https://t.co/SYoLdO7pbF,,,
tw:902996090349383680,0,"""Yeah all migrants should drown in the Mediterranean but don't even dare joke about Texas.""",,,
tw:903007485333835777,0,Jesus Christ. If the top number here is accurate this is one of the biggest massacres in recent memory https://t.co/N9hCZBmeJC,,,
tw:903026233809788928,0,RT @cjwerleman #Rohingya #Myanmar https://t.co/TIhWBR96LM,,,
tw:903051103591317504,0,UK Government's attempt to deport Afghan asylum seeker Samim Bigzad fails after pilot refuses to take off. https://t.co/o8mJqMjU7Q,,,
tw:903053029838127104,0,Hero pilot https://t.co/NSE3QhRc24,,,
tw:903075447935774720,0,"Torched villages, dead civilians, squalid refugee camps: Myanmarâ€™s Rakhine state is caught in a cycle of horrific… https://t.co/YMeGCVtQzr",,,
tw:903119101358350336,1,"#Rohingya boat capsizes in Naf river, 17 dead

https://t.co/WqahpszDtK https://t.co/Rj2hmBu8ih",,,
tw:903135972103245824,1,"16 Rohingya, including children, drown fleeing Myanmar https://t.co/qSOtZefr1W https://t.co/BsLgPIkWKM",,,
tw:903138673058766848,1,"16 Rohingya, many of them children, drown when their boat capsizes as they flee an upsurge in violence in Myanmar https://t.co/LHN2VXGF1E",,,
tw:903139963482411008,1,"on Thursday found the bodies of 16 Rohingya, many of them children, https://t.co/buYvTgIZ7D",,,
tw:903145757825314816,1,"16 Rohingya, including children, drown fleeing Myanmar: 16 Rohingya, including children, drown fleeing… https://t.co/AvgFaSY1mW #Rohingya",,,
tw:903146844259221504,1,"16 Rohingya, including children, drown fleeing Myanmar - Coastguards in Bangladesh today found the bodies of 16... https://t.co/a54gDtUtzN",,,
tw:903150319000944640,1,"16 Rohingya, including children, drown fleeing Myanmar: Myanmar's Rohingya Muslim ethnic minority members… https://t.co/7w5WLII4aL #Rohingya",,,
tw:903151711375777792,1,"Desperately trying to escape, they didn't survive rough waters: 16 Rohingya, including children, drown fleeing Burm… https://t.co/fCAuoxWVdZ",,,
tw:903157494947700737,1,"20 Rohingya women, children drown fleeing Myanmar violence https://t.co/djcNaIb2yf",,,
tw:903157734048182272,1,".@IOM Mediterranean still deadliest migration route: 2,410 dead in 2017 - 14,500 recorded dead/missing since 2014:… https://t.co/JlmE86ZKds",,,
tw:903158940221018112,1,Already 2410 people lost their lives while crossing the sea to reach safety in Europe this year...#Refugees https://t.co/fL0ZBSMv5f,,,
tw:903160959019122688,0,Younger brother of Manchester suicide bomber Salman Abedi will face trial in Libya over his suspected role in the t… https://t.co/A786spuED7,,,
tw:903161596641456128,0,Mrs G is still with us this morning! She was missing all day yesterday. News of her migration was greatly exaggerat… https://t.co/g6fToQCN0e,,,
tw:903161945355890688,1,"16 Rohingya, including children, drown fleeing Myanmar https://t.co/gBbHvlsuj1 #news #World https://t.co/PRgTeK9oNd",,,
tw:903165341408342016,1,"Photos &amp Video: See How Nigerian Man Committed Suicide By Jumping To His Death 
After He Was… https://t.co/mjr1cdE8uL https://t.co/j6H5fR7UpA",Video: See How Nigerian Man Committed Suicide By Jumping To His Death After He Was… https://t.co/mjr1cdE8uL https://t.co/j6H5fR7UpA,,
tw:903170614789382144,1,"17 Rohingya, including children, drown fleeing Myanmar: Cox's Bazar (Bangladesh) (AFP… https://t.co/3U8qZalzFu #Tips2Trade #T2T",,,
tw:903173012676943872,1,"#rohingya boat capsizes in Naf river, 19 dead
https://t.co/mpcEaQWaLl https://t.co/1G19rO36vS",,,
tw:903174126487052288,0,"The victims, who were #Hindu, were allegedly shot dead by #ARSA #Rohingya militants on Aug 26 as they tried to flee… https://t.co/EjNTdcVOX5",,,
tw:903178175827636225,1,Myanmar Rakhine: Rohingya refugees drown amid exodus https://t.co/UTxJRvaxoj,,,
tw:903181025018294272,1,Nigerian Man Committed Suicide  After He Was Asked To Leave The Refugee Camp In https://t.co/rTdneMuYXJ HERE. https://t.co/Cr8vRx01OD,,,
tw:903181770861961216,0,"Hindu victims were allegedly shot dead by Rohingya militants on the evening of August 26 as they flee to Maungdaw.
https://t.co/Augh9TTDc7",,,
tw:903183794034929664,0,All Muslims of the world are getting ready to celebrate #EidAlAdha and #Rohingya Muslims are getting ready to count more dead bodies.#Arakan,,,
tw:903184519712399362,1,"Myanmar Rakhine: Rohingya refugees drown amid exodus - They were among 18,000 Rohingya Muslims fleeing to Bangl... https://t.co/1wzv1tm5zL",,,
tw:903185537816682496,0,"Lee Kuan Yew on refugee policy: ""You've got to grow calluses on your heart or you just bleed to death"" https://t.co/mw0MkvMFWL @steve_sailer",,,
tw:903186615119601664,1,BBC News - Myanmar Rakhine: desperate Rohingya refugees attempt to escape by boat and drown amid exodus https://t.co/DCGeGE2ERh,,,
